,longitude,latitude,population,households,median_income,median_house_value,ocean_proximity,County
2934,-121.84,38.02,37,21,0.536,87500,INLAND,Contra Costa County
2935,-121.84,38.13,212,94,4.2813,81300,INLAND,Solano County
2936,-121.84,38.65,1554,534,4.3487,200700,INLAND,Yolo County
2937,-121.84,39.68,275,94,3.5375,153100,INLAND,Butte County
2938,-121.84,39.72,802,342,0.9566,69000,INLAND,Butte County
2939,-121.84,39.73,1723,675,1.3955,115575,INLAND,Butte County
2940,-121.84,39.74,1181,560,2.2621,85100,INLAND,Butte County
2941,-121.84,39.75,2053,1000,1.7284,74500,INLAND,Butte County
2942,-121.84,39.76,1215,548,2.3155,102300,INLAND,Butte County
2943,-121.83,36.6,1491,535,4.3472,185000,<1H OCEAN,Monterey County
2944,-121.83,36.61,7819,2391,3.253933333,135466.6667,<1H OCEAN,Monterey County
2945,-121.83,36.62,2553,956,3.1354,162100,<1H OCEAN,Monterey County
2946,-121.83,36.98,1764,679,4.3321,298600,<1H OCEAN,Santa Cruz County
2947,-121.83,37.02,760,322,2.9559,288400,<1H OCEAN,Santa Cruz County
2948,-121.83,37.2,1554,527,6.8333,348000,<1H OCEAN,Santa Clara County
2949,-121.83,37.21,1259,375,7.7738,387500,<1H OCEAN,Santa Clara County
2950,-121.83,37.23,5017,1673,6.3774,372600.5,<1H OCEAN,Santa Clara County
2951,-121.83,37.24,1297,385,5.9164,237400,<1H OCEAN,Santa Clara County
2952,-121.83,37.25,1636,623,3.1932,123400,<1H OCEAN,Santa Clara County
2953,-121.83,37.26,4884,1642,5.225233333,243266.6667,<1H OCEAN,Santa Clara County
2954,-121.83,37.27,4015,1410,5.61635,297050,<1H OCEAN,Santa Clara County
2955,-121.83,37.28,5515,1643,4.0739,197533.3333,<1H OCEAN,Santa Clara County
2956,-121.83,37.29,5308,1227,4.078833333,143233.3333,<1H OCEAN,Santa Clara County
2957,-121.83,37.3,5028,1535,3.8482,210800,<1H OCEAN,Santa Clara County
2958,-121.83,37.31,7817,1853,5.6058,232700,<1H OCEAN,Santa Clara County
2959,-121.83,37.32,7973,1935,3.5318,175100,<1H OCEAN,Santa Clara County
2960,-121.83,37.33,3257,604,4.6333,173600,<1H OCEAN,Santa Clara County
2961,-121.83,37.34,7999,1562,4.1484,187950,<1H OCEAN,Santa Clara County
2962,-121.83,37.35,3547,645,3.7143,178600,<1H OCEAN,Santa Clara County
2963,-121.83,37.36,6544,1722,3.7147,177750,<1H OCEAN,Santa Clara County
2964,-121.83,37.37,1170,393,3.73895,195750,<1H OCEAN,Santa Clara County
2965,-121.83,37.38,5955,1815,3.88775,197350,<1H OCEAN,Santa Clara County
2966,-121.83,37.4,492,160,5.716,348300,<1H OCEAN,Santa Clara County
2967,-121.83,37.95,716,235,2.875,162500,INLAND,Contra Costa County
2968,-121.83,37.99,4470,1366,4.959125,151375,INLAND,Contra Costa County
2969,-121.83,38,6021,2401,3.033833333,108233.3333,INLAND,Contra Costa County
2970,-121.83,38.43,917,291,2.2244,98100,INLAND,Solano County
2971,-121.83,38.45,4140,1372,3.4907,125533.3333,INLAND,Solano County
2972,-121.83,39.1,451,159,3.2917,97900,INLAND,Sutter County
2973,-121.83,39.23,1983,658,2.4464,72500,INLAND,Sutter County
2974,-121.83,39.72,974,383,1.6827,78700,INLAND,Butte County
2975,-121.83,39.73,753,377,2.0064,77900,INLAND,Butte County
2976,-121.83,39.74,1290,594,2.575,130300,INLAND,Butte County
2977,-121.83,39.76,4644,1775,3.1142,112600,INLAND,Butte County
2978,-121.83,40.69,477,129,3.15,87500,INLAND,Shasta County
2979,-121.82,36.54,886,364,5.5469,378800,<1H OCEAN,Monterey County
2980,-121.82,36.61,1430,444,3.8015,169100,<1H OCEAN,Monterey County
2981,-121.82,36.86,142,55,2.1719,420000,NEAR OCEAN,Santa Cruz County
2982,-121.82,36.95,1417,445,4.6611,349300,<1H OCEAN,Santa Cruz County
2983,-121.82,37.23,3290,963,6.2453,262300,<1H OCEAN,Santa Clara County
2984,-121.82,37.24,1944,589,6.0538,241000,<1H OCEAN,Santa Clara County
2985,-121.82,37.25,5915,1777,4.980966667,227033.3333,<1H OCEAN,Santa Clara County
2986,-121.82,37.26,1623,589,5.1356,218700,<1H OCEAN,Santa Clara County
2987,-121.82,37.27,1343,365,6.3566,279100,<1H OCEAN,Santa Clara County
2988,-121.82,37.28,3282,745,4.6535,177950,<1H OCEAN,Santa Clara County
2989,-121.82,37.29,1705,391,5.0225,222800,<1H OCEAN,Santa Clara County
2990,-121.82,37.31,3192,720,4.61235,198450,<1H OCEAN,Santa Clara County
2991,-121.82,37.32,2634,622,3.135,231400,<1H OCEAN,Santa Clara County
2992,-121.82,37.33,2582,630,4.3782,175800,<1H OCEAN,Santa Clara County
2993,-121.82,37.34,6034,1414,4.8424,195300,<1H OCEAN,Santa Clara County
2994,-121.82,37.35,2409,569,3.4509,182400,<1H OCEAN,Santa Clara County
2995,-121.82,37.36,2862,670,3.87865,164550,<1H OCEAN,Santa Clara County
2996,-121.82,37.37,3288,1027,4.0609,193133.3333,<1H OCEAN,Santa Clara County
2997,-121.82,37.38,2455,912,6.17055,325850,<1H OCEAN,Santa Clara County
2998,-121.82,37.39,1569,578,6.1008,286200,<1H OCEAN,Santa Clara County
2999,-121.82,37.42,1581,526,6.1091,329400,<1H OCEAN,Santa Clara County
3000,-121.82,37.69,802,319,4.9375,227700,INLAND,Alameda County
3001,-121.82,37.73,51,21,4.3472,375000,INLAND,Alameda County
3002,-121.82,37.81,2089,621,8.3209,485400,INLAND,Contra Costa County
3003,-121.82,37.98,1969,607,5.0164,165200,INLAND,Contra Costa County
3004,-121.82,38,2699,985,3.65245,122200,INLAND,Contra Costa County
3005,-121.82,38.01,3624,1320,2.469825,104000,INLAND,Contra Costa County
3006,-121.82,38.02,101,40,2.2361,93800,INLAND,Contra Costa County
3007,-121.82,38.36,1002,362,3.3036,210000,INLAND,Solano County
3008,-121.82,38.46,3419,1110,3.7083,154800,INLAND,Solano County
3009,-121.82,39.72,1879,679,1.5064,66300,INLAND,Butte County
3010,-121.82,39.73,2531,1075,2.01755,73050,INLAND,Butte County
3011,-121.82,39.75,4290,1744,3.11345,104200,INLAND,Butte County
3012,-121.82,39.76,2710,1149,3.0068,107300,INLAND,Butte County
3013,-121.81,36.57,1027,363,6.9615,500001,<1H OCEAN,Monterey County
3014,-121.81,37.23,4660,1383,6.133175,259200,<1H OCEAN,Santa Clara County
3015,-121.81,37.24,1978,568,4.5,234400,<1H OCEAN,Santa Clara County
3016,-121.81,37.25,5436,2334,4.2434,251325,<1H OCEAN,Santa Clara County
3017,-121.81,37.26,2623,952,4.9953,242850,<1H OCEAN,Santa Clara County
3018,-121.81,37.27,3938,1076,5.1326,216850,<1H OCEAN,Santa Clara County
3019,-121.81,37.28,1887,422,5.7078,217000,<1H OCEAN,Santa Clara County
3020,-121.81,37.29,3838,997,6.2907,253100,<1H OCEAN,Santa Clara County
3021,-121.81,37.3,2897,694,5.25085,211050,<1H OCEAN,Santa Clara County
3022,-121.81,37.31,4169,1303,4.467233333,187366.6667,<1H OCEAN,Santa Clara County
3023,-121.81,37.32,2677,512,4.1165,164900,<1H OCEAN,Santa Clara County
3024,-121.81,37.33,3651,770,7.2982,343000,<1H OCEAN,Santa Clara County
3025,-121.81,37.35,4990,1129,4.42105,179050,<1H OCEAN,Santa Clara County
3026,-121.81,37.36,1234,389,7.5813,374100,<1H OCEAN,Santa Clara County
3027,-121.81,37.37,2423,673,6.198,270550,<1H OCEAN,Santa Clara County
3028,-121.81,37.38,244,72,12.3292,416700,<1H OCEAN,Santa Clara County
3029,-121.81,37.39,827,299,7.4559,456500,<1H OCEAN,Santa Clara County
3030,-121.81,37.41,1034,367,7.0544,320700,<1H OCEAN,Santa Clara County
3031,-121.81,37.97,615,202,6.4753,166800,INLAND,Contra Costa County
3032,-121.81,37.99,2401,777,4.98145,160600,INLAND,Contra Costa County
3033,-121.81,38,1400,540,2.905,97300,INLAND,Contra Costa County
3034,-121.81,38.01,1602,619,2.25,116800,INLAND,Contra Costa County
3035,-121.81,38.43,756,292,3.9286,133100,INLAND,Solano County
3036,-121.81,38.45,1140,338,3.7061,128500,INLAND,Solano County
3037,-121.81,38.49,2230,715,3.9309,178500,INLAND,Solano County
3038,-121.81,38.58,808,286,5.9629,286000,INLAND,Yolo County
3039,-121.81,38.84,238,67,2.8542,275000,INLAND,Yolo County
3040,-121.81,39.7,2948,980,1.5863,81300,INLAND,Butte County
3041,-121.81,39.71,708,281,2.0288,116700,INLAND,Butte County
3042,-121.8,36.68,6071,1889,3,162200,<1H OCEAN,Monterey County
3043,-121.8,36.69,2274,858,3.4239,194800,<1H OCEAN,Monterey County
3044,-121.8,36.72,1296,418,5.4508,190000,<1H OCEAN,Monterey County
3045,-121.8,36.94,1669,499,2.8214,190100,<1H OCEAN,Santa Cruz County
3046,-121.8,37.19,870,281,4.5417,434500,<1H OCEAN,Santa Clara County
3047,-121.8,37.23,2947,884,6.3305,269100,<1H OCEAN,Santa Clara County
3048,-121.8,37.26,4342,1356,4.5555,213300,<1H OCEAN,Santa Clara County
3049,-121.8,37.27,4883,1321,5.6501,241100,<1H OCEAN,Santa Clara County
3050,-121.8,37.3,605,148,4.8173,235600,<1H OCEAN,Santa Clara County
3051,-121.8,37.31,3066,730,4.7794,198250,<1H OCEAN,Santa Clara County
3052,-121.8,37.32,6203,1716,5.064533333,223066.6667,<1H OCEAN,Santa Clara County
3053,-121.8,37.34,2653,684,5.5078,247650,<1H OCEAN,Santa Clara County
3054,-121.8,37.35,4707,1287,5.315133333,218933.3333,<1H OCEAN,Santa Clara County
3055,-121.8,37.69,2222,662,5.4324,215500,INLAND,Alameda County
3056,-121.8,37.7,2474,910,4.7361,216800,INLAND,Alameda County
3057,-121.8,37.99,1575,446,5.5,179500,INLAND,Contra Costa County
3058,-121.8,38,1316,459,3.5368,122500,INLAND,Contra Costa County
3059,-121.8,38.01,3838,1518,2.8315,116800,INLAND,Contra Costa County
3060,-121.8,38.55,2258,901,4.7168,223200,INLAND,Yolo County
3061,-121.8,38.67,2773,993,3.87005,163200,INLAND,Yolo County
3062,-121.8,38.68,1847,747,3.4331,120600,INLAND,Yolo County
3063,-121.8,38.69,2118,678,3.7477,122200,INLAND,Yolo County
3064,-121.8,39.33,501,185,2.5259,81300,INLAND,Butte County
3065,-121.8,39.64,1109,403,2.8306,87500,INLAND,Butte County
3066,-121.8,39.75,4275,1638,3.7217,123900,INLAND,Butte County
3067,-121.8,40.34,1341,539,2.881,79800,INLAND,Tehama County
3068,-121.79,36.64,28566,6082,2.3087,118800,<1H OCEAN,Monterey County
3069,-121.79,36.68,3794,1455,3.0608,168300,<1H OCEAN,Monterey County
3070,-121.79,36.85,705,208,2.7321,150000,NEAR OCEAN,Monterey County
3071,-121.79,36.93,1856,537,3.1815,189100,<1H OCEAN,Santa Cruz County
3072,-121.79,36.95,1516,386,3.7863,192200,<1H OCEAN,Santa Cruz County
3073,-121.79,37,1154,386,4.8021,290400,<1H OCEAN,Santa Cruz County
3074,-121.79,37.03,544,179,3.934,228600,<1H OCEAN,Santa Cruz County
3075,-121.79,37.23,2447,699,5.71955,274550,<1H OCEAN,Santa Clara County
3076,-121.79,37.3,3083,906,5.9399,241900,<1H OCEAN,Santa Clara County
3077,-121.79,37.31,1270,386,5.1149,235700,<1H OCEAN,Santa Clara County
3078,-121.79,37.32,3829,1011,5.9039,241600,<1H OCEAN,Santa Clara County
3079,-121.79,37.33,6666,1649,6.326366667,264166.6667,<1H OCEAN,Santa Clara County
3080,-121.79,37.34,1196,323,4.9318,262400,<1H OCEAN,Santa Clara County
3081,-121.79,37.38,1637,520,5.3774,325600,<1H OCEAN,Santa Clara County
3082,-121.79,37.66,6693,2232,5.98,245000,INLAND,Alameda County
3083,-121.79,37.67,947,346,6.0797,211000,INLAND,Alameda County
3084,-121.79,37.69,3200,1047,4.5357,188400,INLAND,Alameda County
3085,-121.79,37.99,3529,1121,5.69135,171650,INLAND,Contra Costa County
3086,-121.79,38,2150,779,3.10055,116600,INLAND,Contra Costa County
3087,-121.79,38.01,1749,618,3.1728,146800,INLAND,Contra Costa County
3088,-121.79,38.54,4479,504,1.4653,310000,INLAND,Yolo County
3089,-121.79,38.66,3060,1060,5.3064,165000,INLAND,Yolo County
3090,-121.79,38.67,2857,1154,3.3366,159850,INLAND,Yolo County
3091,-121.79,38.68,2225,864,2.8068,95300,INLAND,Yolo County
3092,-121.79,38.69,1061,313,2.8864,103100,INLAND,Yolo County
3093,-121.79,39.48,408,166,3.3929,82100,INLAND,Butte County
3094,-121.79,39.73,2887,1077,3.0625,116300,INLAND,Butte County
3095,-121.78,36.92,975,266,4.3906,241200,<1H OCEAN,Santa Cruz County
3096,-121.78,36.93,2236,565,2.4053,178400,<1H OCEAN,Santa Cruz County
3097,-121.78,37.22,1547,402,5.0958,217100,<1H OCEAN,Santa Clara County
3098,-121.78,37.23,1055,285,5.898,229100,<1H OCEAN,Santa Clara County
3099,-121.78,37.24,1067,339,6.0062,262700,<1H OCEAN,Santa Clara County
3100,-121.78,37.31,2030,641,6.3502,281850,<1H OCEAN,Santa Clara County
3101,-121.78,37.33,1510,386,6.68,359500,<1H OCEAN,Santa Clara County
3102,-121.78,37.34,2665,718,7.22105,358300,<1H OCEAN,Santa Clara County
3103,-121.78,37.66,900,354,3.8523,193000,INLAND,Alameda County
3104,-121.78,37.67,1828,590,5.061,200450,INLAND,Alameda County
3105,-121.78,37.68,1392,680,3.0222,172500,INLAND,Alameda County
3106,-121.78,37.69,2918,1033,3.85755,171500,INLAND,Alameda County
3107,-121.78,37.97,7653,2359,5.5601,213700,INLAND,Contra Costa County
3108,-121.78,38,1094,396,5.3245,174500,INLAND,Contra Costa County
3109,-121.78,38.01,1216,422,4.4491,133900,INLAND,Contra Costa County
3110,-121.78,38.55,5633,2138,2.9605,204300,INLAND,Yolo County
3111,-121.78,38.66,1907,641,4.8226,139900,INLAND,Yolo County
3112,-121.78,38.67,1123,460,4.0556,146900,INLAND,Yolo County
3113,-121.78,38.68,3514,1455,2.16275,108600,INLAND,Yolo County
3114,-121.78,38.69,1579,509,2.6774,95800,INLAND,Yolo County
3115,-121.78,39.71,84,29,2.125,179200,INLAND,Butte County
3116,-121.78,40.12,35,17,6.1359,106300,INLAND,Tehama County
3117,-121.77,36.53,803,341,10.1854,426000,<1H OCEAN,Monterey County
3118,-121.77,36.71,3562,1299,3.512,174800,<1H OCEAN,Monterey County
3119,-121.77,36.87,266,64,3.3472,293800,NEAR OCEAN,Monterey County
3120,-121.77,36.91,2580,718,2.8348,162000,<1H OCEAN,Santa Cruz County
3121,-121.77,36.92,3198,977,3.5,194800,<1H OCEAN,Santa Cruz County
3122,-121.77,36.93,4453,1302,2.912666667,188233.3333,<1H OCEAN,Santa Cruz County
3123,-121.77,36.94,1033,313,2.0192,171300,<1H OCEAN,Santa Cruz County
3124,-121.77,36.96,2389,844,3.525,229100,<1H OCEAN,Santa Cruz County
3125,-121.77,37.22,2764,819,5.6254,245200,<1H OCEAN,Santa Clara County
3126,-121.77,37.23,2519,778,5.6958,253800,<1H OCEAN,Santa Clara County
3127,-121.77,37.24,5674,1816,4.747,261100,<1H OCEAN,Santa Clara County
3128,-121.77,37.31,769,230,6.6455,302600,<1H OCEAN,Santa Clara County
3129,-121.77,37.33,3474,926,7.4075,351850,<1H OCEAN,Santa Clara County
3130,-121.77,37.65,1952,576,7.3588,327500,INLAND,Alameda County
3131,-121.77,37.67,3489,1259,5.7907,264200,INLAND,Alameda County
3132,-121.77,37.68,1856,769,3.6335,182333.3333,INLAND,Alameda County
3133,-121.77,37.74,254,85,9.1531,418800,INLAND,Alameda County
3134,-121.77,37.99,2429,716,5.4409,205100,INLAND,Contra Costa County
3135,-121.77,38.01,1417,510,3.9861,168100,INLAND,Contra Costa County
3136,-121.77,38.67,2963,1044,2.55725,108050,INLAND,Yolo County
3137,-121.77,38.68,1820,591,2.1927,107900,INLAND,Yolo County
3138,-121.77,38.69,775,276,3.4559,123100,INLAND,Yolo County
3139,-121.77,38.76,1145,363,2.8365,87900,INLAND,Yolo County
3140,-121.77,39.66,1705,600,4.712,158600,INLAND,Butte County
3141,-121.76,36.75,671,195,3.8424,155700,<1H OCEAN,Monterey County
3142,-121.76,36.77,2031,498,2.3384,121000,<1H OCEAN,Monterey County
3143,-121.76,36.83,1017,284,3.6693,211000,<1H OCEAN,Monterey County
3144,-121.76,36.9,1321,301,2.0775,121400,<1H OCEAN,Santa Cruz County
3145,-121.76,36.91,1359,376,1.9609,155000,<1H OCEAN,Santa Cruz County
3146,-121.76,36.92,4728,1268,3.0925,189566.6667,<1H OCEAN,Santa Cruz County
3147,-121.76,37,779,200,3.1987,279800,<1H OCEAN,Santa Cruz County
3148,-121.76,37.23,2240,704,5.4218,233900,<1H OCEAN,Santa Clara County
3149,-121.76,37.26,141,51,4.6458,500001,<1H OCEAN,Santa Clara County
3150,-121.76,37.28,431,123,4.9097,241000,<1H OCEAN,Santa Clara County
3151,-121.76,37.29,1150,327,7.1267,277900,<1H OCEAN,Santa Clara County
3152,-121.76,37.3,1378,491,6.1463,335500,<1H OCEAN,Santa Clara County
3153,-121.76,37.33,2435,697,5.6306,286200,<1H OCEAN,Santa Clara County
3154,-121.76,37.67,1225,468,6.3705,350000,INLAND,Alameda County
3155,-121.76,37.68,2673,965,3.717266667,189600,INLAND,Alameda County
3156,-121.76,37.69,1919,709,3.3841,184400,INLAND,Alameda County
3157,-121.76,37.7,1705,679,5.7068,256700,INLAND,Alameda County
3158,-121.76,38.25,905,281,2.625,212500,INLAND,Solano County
3159,-121.76,38.41,348,109,3.9306,93800,INLAND,Solano County
3160,-121.76,38.55,6330,1832,2.065,219400,INLAND,Yolo County
3161,-121.76,38.57,7984,2962,3.1371,201800,INLAND,Yolo County
3162,-121.76,38.66,2866,928,4.1997,133400,INLAND,Yolo County
3163,-121.76,38.68,701,189,1.3942,69400,INLAND,Yolo County
3164,-121.76,38.94,234,74,3.6111,67500,INLAND,Sutter County
3165,-121.76,41.5,112,47,1.0667,34200,INLAND,Siskiyou County
3166,-121.75,36.76,1563,389,2.7694,132400,<1H OCEAN,Monterey County
3167,-121.75,36.77,1678,390,3.2937,135300,<1H OCEAN,Monterey County
3168,-121.75,36.91,4908,1292,2.351,162000,<1H OCEAN,Santa Cruz County
3169,-121.75,36.92,2139,666,3.03075,186150,<1H OCEAN,Santa Cruz County
3170,-121.75,36.93,2264,863,3.1327,218100,<1H OCEAN,Santa Cruz County
3171,-121.75,36.95,1066,306,4.7071,202700,<1H OCEAN,Santa Cruz County
3172,-121.75,36.96,2790,607,4.7569,190800,<1H OCEAN,Santa Cruz County
3173,-121.75,37.11,1414,482,6.8773,467700,<1H OCEAN,Santa Clara County
3174,-121.75,37.29,455,296,4.3365,221000,<1H OCEAN,Santa Clara County
3175,-121.75,37.3,548,393,2.5052,133700,<1H OCEAN,Santa Clara County
3176,-121.75,37.35,605,184,8.1871,500001,<1H OCEAN,Santa Clara County
3177,-121.75,37.68,702,263,5.2443,183400,INLAND,Alameda County
3178,-121.75,37.69,1422,522,3.7212,183800,INLAND,Alameda County
3179,-121.75,37.71,5826,2125,4.8624,192400,INLAND,Alameda County
3180,-121.75,38.55,3178,1316,4.238,231950,INLAND,Yolo County
3181,-121.75,38.67,6837,2358,3.125,132500,INLAND,Yolo County
3182,-121.75,39.4,864,334,2.4943,81900,INLAND,Butte County
3183,-121.75,39.88,1203,449,2.7143,95300,INLAND,Butte County
3184,-121.74,36.47,970,349,4.25,279100,<1H OCEAN,Monterey County
3185,-121.74,36.49,1264,517,4.4209,274600,<1H OCEAN,Monterey County
3186,-121.74,36.79,1799,611,4.3814,245300,<1H OCEAN,Monterey County
3187,-121.74,36.92,3406,1499,2.7343,157433.3333,<1H OCEAN,Santa Cruz County
3188,-121.74,37.19,881,191,4.2039,500001,<1H OCEAN,Santa Clara County
3189,-121.74,37.29,2468,1262,5.6411,294700,<1H OCEAN,Santa Clara County
3190,-121.74,37.3,985,269,6.7159,362700,<1H OCEAN,Santa Clara County
3191,-121.74,37.35,217,93,5.2327,500001,<1H OCEAN,Santa Clara County
3192,-121.74,37.95,2399,763,5.7104,186300,INLAND,Contra Costa County
3193,-121.74,38.15,1001,345,4.8173,115800,INLAND,NULL
3194,-121.74,38.55,5017,2303,1.6873,165550,INLAND,Yolo County
3195,-121.74,38.56,2248,1144,1.7257,179100,INLAND,Yolo County
3196,-121.74,39.15,1205,399,2.8,71200,INLAND,Sutter County
3197,-121.74,39.38,1100,409,2.3243,85500,INLAND,Butte County
3198,-121.74,39.59,726,272,2.3833,95100,INLAND,Butte County
3199,-121.73,36.5,1121,493,5.6383,377000,<1H OCEAN,Monterey County
3200,-121.73,36.85,887,227,3.6607,206300,<1H OCEAN,Monterey County
3201,-121.73,36.86,703,144,4.4271,175700,<1H OCEAN,Monterey County
3202,-121.73,36.9,3074,718,2.5195,136900,<1H OCEAN,Monterey County
3203,-121.73,36.93,1954,506,3.2917,224700,<1H OCEAN,Santa Cruz County
3204,-121.73,37.68,8768,3293,5.4496,238900,INLAND,Alameda County
3205,-121.73,37.71,2595,1067,3.9864,200200,INLAND,Alameda County
3206,-121.73,38,3578,1272,5.0016,189100,INLAND,Contra Costa County
3207,-121.73,38.13,547,247,3.0288,164400,INLAND,Solano County
3208,-121.73,38.54,521,317,1.0633,137500,INLAND,Yolo County
3209,-121.73,38.55,1224,387,2.7917,130800,INLAND,Yolo County
3210,-121.73,38.56,1623,648,2.8614,145200,INLAND,Yolo County
3211,-121.72,36.81,1078,359,3.2969,229900,<1H OCEAN,Monterey County
3212,-121.72,37.16,631,185,4.7386,394100,<1H OCEAN,Santa Clara County
3213,-121.72,37.7,729,252,6.1023,450000,INLAND,Alameda County
3214,-121.72,37.98,3523,1088,5.0468,168800,INLAND,Contra Costa County
3215,-121.72,38,4460,1293,4.9618,156500,INLAND,Contra Costa County
3216,-121.72,38.54,1386,636,3.1908,194300,INLAND,Yolo County
3217,-121.72,38.8,567,190,1.9559,78400,INLAND,Yolo County
3218,-121.71,36.78,944,332,5.9175,240200,<1H OCEAN,Monterey County
3219,-121.71,36.88,2332,492,3.7766,177000,<1H OCEAN,Monterey County
3220,-121.71,36.9,1103,275,4.6125,253800,<1H OCEAN,Monterey County
3221,-121.71,37.99,2085,707,3.3558,129700,INLAND,Contra Costa County
3222,-121.71,38.56,4071,1466,4.2198,164100,INLAND,Yolo County
3223,-121.71,38.72,550,154,2.8882,151400,INLAND,Yolo County
3224,-121.71,39.25,806,294,4,101400,INLAND,Sutter County
3225,-121.71,39.41,941,323,2.1728,59400,INLAND,Butte County
3226,-121.71,39.42,862,275,2.2813,57600,INLAND,Butte County
3227,-121.71,39.71,1174,514,3.066,102600,INLAND,Butte County
3228,-121.7,36.48,1052,428,3.5039,288400,<1H OCEAN,Monterey County
3229,-121.7,36.55,1528,586,7.6245,336600,<1H OCEAN,Monterey County
3230,-121.7,36.6,1607,505,5.0162,283100,<1H OCEAN,Monterey County
3231,-121.7,36.67,458,142,3.3456,252600,<1H OCEAN,Monterey County
3232,-121.7,36.77,1306,430,3.0347,227200,<1H OCEAN,Monterey County
3233,-121.7,36.84,1551,450,4.9107,231900,<1H OCEAN,Monterey County
3234,-121.7,37.2,469,155,4.65,385700,<1H OCEAN,Santa Clara County
3235,-121.7,37.91,825,267,4.8958,187100,INLAND,Contra Costa County
3236,-121.7,37.93,2751,961,3.44015,154600,INLAND,Contra Costa County
3237,-121.7,37.94,861,300,2.8828,131100,INLAND,Contra Costa County
3238,-121.7,37.96,1391,465,3.2813,151400,INLAND,Contra Costa County
3239,-121.7,37.98,1562,512,5.1041,172900,INLAND,Contra Costa County
3240,-121.7,38.1,2150,905,3.3398,89700,INLAND,Sacramento County
3241,-121.7,38.54,2828,1115,4.6225,226500,INLAND,Yolo County
3242,-121.7,38.6,1400,583,2.8922,153600,INLAND,Yolo County
3243,-121.7,38.65,808,229,2.4167,225000,INLAND,Yolo County
3244,-121.7,39.07,1437,505,3.3125,100000,INLAND,Sutter County
3245,-121.7,39.36,2028,712,1.9787,59950,INLAND,Butte County
3246,-121.7,39.37,911,365,1.7885,57000,INLAND,Butte County
3247,-121.69,36.52,1596,557,8.0922,390100,<1H OCEAN,Monterey County
3248,-121.69,36.62,681,270,6.0332,244900,<1H OCEAN,Monterey County
3249,-121.69,36.8,1309,426,3.338,185300,<1H OCEAN,Monterey County
3250,-121.69,36.81,1454,458,4.5272,221000,<1H OCEAN,Monterey County
